id,storage_capacity,cpu_cores,cpu_clock,ram_capacity,touch_screen,screen_size,screen_refresh,battery_capacity,year,dedicated_gpu,rating,price,used,ram_type_DDR3,ram_type_DDR4,ram_type_DDR5,ram_type_LPDDR4,ram_type_LPDDR5,fair_price
150,512,8,4.5,16,False,16.0,60,38,2026.0,False,5.0,629.99,False,False,True,False,False,False,685.75
149,2000,12,3.8,64,False,14.0,60,45,2025.0,False,4.3,1959.95,False,False,False,True,False,False,1910.15
148,2000,12,1.3,64,False,14.0,60,45,2025.0,False,0.0,1749.95,False,False,False,True,False,False,1716.62
147,1000,12,3.8,64,False,14.0,60,45,2025.0,False,0.0,1859.95,False,False,False,True,False,False,1819.66
146,1000,12,1.3,64,False,14.0,60,45,2025.0,False,0.0,1599.95,False,False,False,True,False,False,1623.38
145,1000,12,1.3,64,False,14.0,60,45,2025.0,False,0.0,1619.95,False,False,False,True,False,False,1623.38
144,512,12,3.3,32,True,14.0,60,45,2025.0,False,0.0,1349.95,False,False,False,True,False,False,1357.4
143,512,12,1.7,32,False,14.0,60,45,2025.0,False,5.0,1349.95,False,False,False,True,False,False,1309.7
142,512,12,1.3,32,False,14.0,60,45,2025.0,False,0.0,1159.95,False,False,False,True,False,False,1234.69
141,1000,12,3.3,32,True,14.0,60,45,2025.0,False,0.0,1449.95,False,False,False,True,False,False,1429.89
140,1000,12,1.7,32,False,14.0,60,45,2025.0,False,4.2,1439.95,False,False,False,True,False,False,1397.69
139,1000,12,1.3,32,False,14.0,60,45,2025.0,False,5.0,1245.95,False,False,False,True,False,False,1239.89
138,1000,12,1.3,32,False,14.0,60,45,2025.0,False,4.5,1209.95,False,False,False,True,False,False,1284.51
137,512,12,3.3,16,True,14.0,60,45,2025.0,False,0.0,1129.95,False,False,False,True,False,False,1096.97
136,512,12,3.5,16,False,14.0,60,45,2025.0,False,5.0,1149.95,False,False,False,True,False,False,1081.14
135,512,12,1.3,16,False,14.0,60,45,2025.0,False,0.0,998.95,False,False,False,True,False,False,1029.96
134,512,12,3.5,16,False,14.0,60,45,,False,4.3,959.95,False,False,False,True,False,False,1008.21
133,64,2,1.1,4,True,14.0,60,46,2025.0,False,4.3,299.0,False,False,True,False,False,False,266.62
132,512,8,2.6,8,True,14.0,60,46,2025.0,False,4.3,449.0,False,False,True,False,False,False,433.68
131,256,5,1.6,8,True,15.6,60,46,2024.0,False,4.3,379.99,False,False,False,True,False,False,371.81
130,1000,8,4.5,24,False,15.6,60,38,2024.0,False,4.3,698.88,False,False,True,False,False,False,705.32
129,512,8,4.5,16,False,15.6,60,38,2024.0,False,4.3,578.0,False,False,True,False,False,False,544.77
